,Title,Year,Genre,Synopsis,IMDb id
1261,Rachamim,2007,Comedy,"What will Riki do after Asher, her fiancé, tells her that he got second thoughts regarding their wedding?",7176214
1262,Hitchhikers,1998,Drama,A beautiful deaf-mute is courted by both her riding instructor and personal guardian in this hot-and-heavy romance story.,0162019
1263,Beyond the Mountains and Hills,2016,"Drama, Romance",14 gay and lesbian filmmakers from Tel Aviv present short films about their sexuality.,5695672
1264,Curfew,1994,Drama,"When the British army occupied Palestine, a young Jewish resident, Elisha, was tasked with carrying out an officer of Her Majesty taken hostage.",0109996
1265,The Other War,2008,Drama,NA,1339670
1266,Joe + Belle,2011,Drama,NA,1930371
1267,Bar 51,1986,"Comedy, Crime, Drama","In Jerusalem, a bullied teen befriends his grandfather and long lost uncle and soon they decide to solve their financial problems by robbing a bank.",0090698
1268,All I Can Do,2022,"Drama, Romance",An epic love story set against the backdrop of Middle East turmoil.,21238042
1269,Yaldei Kenyon Hazahav,1995,"Drama, History, War",The film tells about the history of the Holocaust through the stories of its unwitting Witnesses.,0135711
1270,Yoter Ity Mi'Lev,2012,"Biography, Drama","A ten year old girl spends her summer with her overly protective mother, a mentally scarred holocaust survivor, while hopefully trying to find her real father in the newly established state of Israel.",2318773
1271,Galis: Connect,2016,"Comedy, Drama, Musical",Comedic musical about an army singing group.,11802574
1272,The Smile of the Lamb,1986,Drama,NA,0091210
1273,The Dove Flyer,2013,"Comedy, Drama, History",NA,2890140
1274,Yamim Kfuim,2005,Drama,"Yoel, a meticulous historian leading a significant debate against holocaust deniers, discovers that his mother carries a false identity. A mystery about a man who is willing to risk everything to discover the truth.",0756359
1275,They Call Me Shmil,1973,Drama,NA,0062359
1276,Lend Me Your Wife,1988,Drama,A story about an Arab girl in a Jewish school.,0147586
1277,You're Famous,1989,"Comedy, Drama, Romance","Thursday morning. Zagreb, Jerusalem, London, Cologne, Prague. Five people. Getting up. Going to work. In five cities-hives, like bees. Looking for the sweeter life then the one they are living now.",1298712
1278,Riki Riki,2005,Drama,A Westernized teenager struggles to come to terms with the white magic practiced by members of her family.,0446453
1279,The Secret of Yolanda,1982,"Comedy, Romance",NA,0083527
1280,Fucking Different Tel Aviv,2009,Drama,"A highly successful lawyer realises, after a cardiac warning, that he may have squandered his life when he left his first wife and all the ideals of youth she stood for, to marry a neurotic poet and join the rat race for money & success.",1362076
1281,L'aube,1986,Drama,NA,0088753
1282,Valentina's Mother,2008,"Drama, Thriller",NA,1695992
1283,Hunting Elephants,2013,Drama,NA,2295196
1284,Torn Apart,1990,Comedy,Shuli and his friends go on an adventure. They discover new ability's they each have.,0100800
1285,Svideteli,2018,"Drama, War","When the Yom Kippur War breaks out, two Israeli soldiers find themselves unable to locate their unit. Eager to take part in the war effort, they join an airborne medical evacuation unit.",6829438
1286,The Summer of Aviya,1988,"Action, Adventure, War","Palestinian guerrillas, Israeli commandos and an American colonel fight to keep a nuclear warhead mistakenly dropped in the Jordanian desert by a U.S. Air Force nuclear bomber.",0095433
1287,The Band,1978,Drama,A member of an Israeli anti-terrorist unit clashes with a group of young radicals.,0079430
1288,Personal Affairs,2016,Drama,NA,5695668
1289,The Testament,2017,"Drama, War","When a family patriarch dies, three brothers must put aside their differences to carry out their father's last wishes, in Yona Rozenkier's tender yet analytical debut examining what it means to be human.",6856132
1290,Lemarit Ain,2006,Drama,A respected rabbi is forced to come to terms with the demands of his faith and the welfare of his own family.,0759604
1291,Nadia,1986,Drama,NA,0089661
1292,Kosnice,2012,Drama,NA,2130051
1293,Sh'Chur,1994,Drama,"Daphne and her four children try to cope with the abrupt death of husband/father. As the family seems to fall apart, a sudden incident gives them a chance to heal their 'broken wings'.",0111140
1294,Mr Predictable,2016,Drama,NA,5680160
1295,"Again, Forever",1985,Drama,NA,0089931
1296,Bye Bye Love,2008,"Comedy, Drama",Two feuding insurance brokers vie for a big oil company contract. One family sends the son to meet with the prospective clients and the other sends their daughter and the two fall in love.,1512890
1297,Four Days Away from Two Light Years,2014,NA,"The romance between a Yochai - a yeshiva student and a sick girl, viewed in retrospect 30 years later by Yochai who is now the Rosh-Yeshia",11111168
1298,By Summer's End,2011,Drama,Plot unknown.,2075088
1299,Saving Shuli,2021,"Biography, Drama","Aya is a woman who, since early childhood, has been driven by her father's ambition to see her become successful. Now she is shooting a film and fragments of dreams ad fantasy alternate with reality.",12839480
1300,Kippur,2000,Drama,NA,0218379
1301,Warhead,1977,Comedy,"A woman who can't stand being alone, but also can't stand living with a man.",0072389
1302,Policeman,2011,"Drama, History","A tale of friendship between two men, one Jewish and the other Arab, as the country of Israel is being created.",1978447
1303,Life According to Agfa,1992,Drama,"Fifty years after Slow Down by Avraham Heffner won a prize at Venice Film Festival, top alumni of the Jerusalem Sam Spiegel Film School challenge the 1968 legendary black and white thirteeen-minute short, which penetrates the essence of a quarrel and reconciliation between an elderly couple in Tel Aviv of 1967. The voice over stream of consciousness of the heroine's poignant self-examination serves as the launching pad for six modern-day interpretations of couplehood, laced together in contemporary Israel.",0103945
1304,The Dive,2018,Drama,NA,8731156
1305,My Father My Lord,2007,Drama,NA,1002765
1306,Broken Wings,2002,"Drama, Musical","This is the story of Mami, a young woman who was born and raised in a small impoverished town down south. She works at the snack bar at the local gas station and is in love with Nissim, her neighbor. One day she is struck by the strong hand of fate: A few days after their wedding, Nissim is wounded in the war and succumbs to a vegetative state.",0317842
1307,Virgins,2018,Drama,"A man walks amongst an inferno of flames, shell-shocked. When he's back home, he starts group therapy in a military rehab center, meeting all kinds of fellow soldiers who, like him, have lost some of their beliefs or peace of mind in the battlefield.::International Film Festival Rotterdam",7176472
1308,My Dearest Enemy,2019,"Comedy, Drama","In Majdal Shams, the largest Druze village in Golan Heights on the Israeli-Syrian border, the Druze bride Mona is engaged to get married with Tallel, a television comedian that works in the Revolution Studios in Damascus, Syria. They have never met each other because of the occupation of the area by Israel since 1967; when Mona moves to Syria, she will lose her undefined nationality and will never be allowed to return home. Mona's father Hammed is a political activist pro-Syria that is on probation by the Israeli government. His older son Hatten married a Russian woman eight years ago and was banished from Majdal Shams by the religious leaders and his father. His brother Marwan is a wolf trader that lives in Italy. His sister Amal has two teenager daughters and has the intention to join the university, but her marriage with Amin is in crisis. When the family gathers for Mona's wedding, an insane bureaucracy jeopardizes the ceremony.::Claudio Carvalho, Rio de Janeiro, Brazil",8964196
1309,Katz and Carrasso,1971,"Adventure, Family, Fantasy","The faithful little girl must brave the forest and the big, bad wolf to bring her grandmother a basket of goodies in this musical version of the classic fairytale.",0142428
1310,HaHefech,2015,"Drama, History",An examination of the creation of the state of Israel in 1948 through to the present day.,13261762
1311,A Responsible Adult,,Crime,"A satirical crime, comedy of errors that involves three trailers that have been smuggled into Israel. A mistake in the harbor brings together Arabs, Orthodox Jews and a gay couple that must join forces in order to solve the mishap.",8286674
1312,Aya: Imagined Autobiography,1994,Comedy,"Johnny, Bobbi and Benni are looking forward to a summer of hot girls and fast cars--especially when Johnny's parents leave him alone in the house.",0109177
1313,Day of Judgment,1974,Drama,A married young academic falls under the sexual thrall of a much older man whose air of jaded ennui conceals a secret desire for vengeance...,0147738
1314,Single Plus,2012,"Family, Fantasy, Musical","To save her father, a girl who always puts others before herself promises to live her life in a lavish castle with a strange beast.",2164804
1315,O Jerusalem,2006,Drama,"When a pair of estranged Israeli sisters are reunited, they must come to terms with the circumstances that tore them apart.",0443448
1316,Avanti popolo,1986,Drama,"An old man tends his garden under the threat of encroaching urbanization. In wanders a beautiful tourist, dazed and naked after a sexual assault, and he mistakes her for an angel.",0090677
1317,Mrs. Moskowitz and the Cats,2009,"Biography, History, War","The last of the great partisans, who located Hitler's ""wonder weapon"", returns to the war that took away his feelings and identity, but failed to rob him of his values as a human being.",1486803
