,Title,Year,Genre,Synopsis,IMDb id
1214,Victory,2022,Comedy,NA,15066586
1215,Summer Story,2004,Drama,NA,0420229
1216,Hapnimiyah,1983,Drama,NA,0146847
1217,Armand's Kites,2011,Comedy,"Six sons of a recently deceased Jewish Casanova plan to receive their inheritance, and must convene in Israel and recite a Kaddish (memorial prayer) for their dad.",11112628
1218,Kadosh,1999,Drama,NA,0189630
1219,The Long Shadow,1992,Drama,"A group of people live like a closed tribe on the same block. The most exciting happening there is the operation they're plotting, step by step, for stealing cargoes of diamonds from the airplanes.",0104754
1220,Who's the Father?,1996,Comedy,"It's hi-jinks on the high seas when Benji, Bobby and Huey set sail on the cruise of a lifetime. While his friends walk the plank of mischievous mayhem, it is Benji who goes overboard for the Captain's daughter.",0317914
1221,Kasztner's Ark,,Comedy,NA,9467428
1222,House Arrest,2016,Drama,"In Tel Aviv, Yoav receives a visit from Delphine, the girlfriend of Emile, his boyfriend from Paris. Their day together in the city confronts their mutual expectations in the face of a complex Israeli society.",5748506
1223,Fishke Goes to War,1971,"Drama, Mystery",NA,0067101
1224,7 fois... par jour,1971,Comedy,NA,0135741
1225,Aviv,1998,"Comedy, Fantasy, Horror",Two teenagers and a cat try to enjoy a quiet afternoon by a peaceful looking lake in Tel Aviv.,0162870
1226,Eli & Ben,2008,"Comedy, Crime, Drama",The Composer - a dark Parody about a kidnap that goes wrong.,1320376
1227,Million Dollar Madness,1986,Drama,NA,0091945
1228,The Testament,2017,Drama,NA,6856132
1229,Lemarit Ain,2006,Comedy,Shuli and his friends go on an adventure. They discover new ability's they each have.,0759604
1230,Mira Flores,,"Drama, War","When the Yom Kippur War breaks out, two Israeli soldiers find themselves unable to locate their unit. Eager to take part in the war effort, they join an airborne medical evacuation unit.",7450390
1231,Moishe Air-Condition,1966,"Action, Adventure, War","Palestinian guerrillas, Israeli commandos and an American colonel fight to keep a nuclear warhead mistakenly dropped in the Jordanian desert by a U.S. Air Force nuclear bomber.",0060710
1232,Restless,2008,Drama,A member of an Israeli anti-terrorist unit clashes with a group of young radicals.,1075644
1233,Impossible on Saturday,1965,Drama,"Paula, an elderly Holocaust survivor living in Tel Aviv, resists her only son's attempts to find her a live-in help. Yet, when a local priest introduces her to Valentina, a young Polish woman, she hires her immediately. Despite evidence that Valentina is not as innocent as she claims, Paula develops an emotional dependence on her, primarily because she shares a name with Paula's long lost childhood friend. Slowly the past and present blur as repressed memories of the Holocaust surface and overwhelm her. The complex relationship between the two women builds towards a shocking climax.::UK Jewish Film Festival",0158070
1234,Tuvia Vesheva Benotav,1968,Drama,A story about an Arab girl in a Jewish school.,0063725
1235,Gift from Above,2003,"Comedy, Drama, Romance","Thursday morning. Zagreb, Jerusalem, London, Cologne, Prague. Five people. Getting up. Going to work. In five cities-hives, like bees. Looking for the sweeter life then the one they are living now.",0339366
1236,Up Your Anchor,1985,Drama,A Westernized teenager struggles to come to terms with the white magic practiced by members of her family.,0089473
1237,Like Me,2022,"Comedy, Romance",NA,19188852
1238,Emile's Girlfriend,2006,Drama,"A highly successful lawyer realises, after a cardiac warning, that he may have squandered his life when he left his first wife and all the ideals of youth she stood for, to marry a neurotic poet and join the rat race for money & success.",1046926
1239,Melting Away,2011,Drama,NA,1820531
1240,Time Off,1990,"Drama, Thriller",NA,0098993
1241,Cats on a Pedal Boat,2011,Drama,"In present day Jerusalem, a city increasingly dominated by religious fanaticism, Naomi, a secular young woman seeks refuge from the pressure of her life as a concert pianist. Overwhelmed by the expectations of her parents and her colleagues in Tel Aviv, Naomi seeks anonymity and solitude in the ancient city. Despite her intentions to stay alone, however, Naomi quickly makes two unexpected connections- one with a musically gifted Ultra-Orthodox young boy who lives in her building and the other, with Fabrizio, a charismatic Italian monk and organist. While these relationships allow Naomi to reconnect with her love of music and sense of meaning, they also make her a target in her new community. Faced with escalating isolation and violence, Naomi must learn to use music as a bridge to overcome towering religious barriers.::Green Productions",1855153
1242,The Composer,2019,Musical,An embittered gang leader seeks the respect of his neighbors and the love of a young woman.,5933040
1243,Father's Footsteps,2007,Drama,"Struggling with post-retirement life, 68-year-old Meir goes out on a personal journey to reconstruct his shaken sense of meaning and vitality, in this cinematic experience of an aging parent crafted by the hands of his loving son.",0991272
1244,Zion and His Brother,2009,"Drama, History","Itzhak Rabin's murder ended all efforts of peace, and with him the whole left wing of Israel died. The movie shows the last of his days as prime minister, and what led to his murder.",1191140
1245,Saving Shuli,2021,"Adventure, Comedy","Avram, an Hassadic hippie; Hassan, an Arab inventor; and Tex, a nonchalant Jew, with so different backgrounds and characters, share a liberal view about sexuality. In a world abiding by the strict moral derived from the Dybbuk (sacred book), the three men will go through a number of tribulations concerning marriage.::Artemis-9",12839480
1246,Kippur,2000,Drama,13 year-old Alex pulls a cruel trick on an old woman in order to be accepted to the group of children. This leads to an unusual bond between the young man and the woman.,0218379
1247,Warhead,1977,"Drama, Romance",A love story in Israel in the 80's about an Arabic woman and a newcomer from Russia.,0072389
1248,Policeman,2011,"Action, Biography, Drama",NA,1978447
1249,Life According to Agfa,1992,"Comedy, Drama",NA,0103945
1250,Nadia,1986,"Adventure, Family, Fantasy","The faithful little girl must brave the forest and the big, bad wolf to bring her grandmother a basket of goodies in this musical version of the classic fairytale.",0089661
1251,Kosnice,2012,"Drama, History",An examination of the creation of the state of Israel in 1948 through to the present day.,2130051
1252,Sh'Chur,1994,Adventure,NA,0111140
1253,Mr Predictable,2016,Crime,"A satirical crime, comedy of errors that involves three trailers that have been smuggled into Israel. A mistake in the harbor brings together Arabs, Orthodox Jews and a gay couple that must join forces in order to solve the mishap.",5680160
1254,"Again, Forever",1985,Comedy,"Johnny, Bobbi and Benni are looking forward to a summer of hot girls and fast cars--especially when Johnny's parents leave him alone in the house.",0089931
1255,Bye Bye Love,2008,Drama,A married young academic falls under the sexual thrall of a much older man whose air of jaded ennui conceals a secret desire for vengeance...,1512890
1256,Four Days Away from Two Light Years,2014,"Family, Fantasy, Musical","To save her father, a girl who always puts others before herself promises to live her life in a lavish castle with a strange beast.",11111168
1257,By Summer's End,2011,Drama,"When a pair of estranged Israeli sisters are reunited, they must come to terms with the circumstances that tore them apart.",2075088
1258,Kazablan,1973,Drama,"An old man tends his garden under the threat of encroaching urbanization. In wanders a beautiful tourist, dazed and naked after a sexual assault, and he mistakes her for an angel.",0071715
1259,Africa,2019,"Biography, History, War","The last of the great partisans, who located Hitler's ""wonder weapon"", returns to the war that took away his feelings and identity, but failed to rob him of his values as a human being.",10883740
1260,"Rabin, the Last Day",2015,"Comedy, Drama","Centers around Ben, a politically liberal, gay man who tries to improve his neighborhood in the slums of south Tel Aviv by planting a tree on his street.",4935282
1261,Alex,2004,"Comedy, Drama",The taboo relationship between young Nadav and his Aunt Nina transcends definition on its way to odd highs and lows.,0441837
1262,A Trumpet in the Wadi,2002,Drama,"Summer 1982. With the war raging in Lebanon, 13 year-old Gal works as a postman in a village emptied of men because almost all the male inhabitants have been conscripted to fight at the front. On his daily rounds he meets Haya, a 19 year-old girl suffering from serious heart disease, who finds comfort in writing and receiving letters from the soldiers. Only one soldier, the one who happens to write the most beautiful letters, doesn't send her his photo. The touching character of Haya enchants Gal, who becomes increasingly involved in her life. While she anxiously awaits the photo of the soldier, whom she has never met, Gal realizes that he has found his first love. He shares Haya's heartbreak and decide to try to join the soldier at camp in order to get the guy's picture and personally bring it to the girl who is set to undergo a very delicate operation.",0298358
1263,Snow of My Memory,,Drama,NA,2651008
1264,Victor Young Perez,2013,Drama,"On a tramway that connects several of Jerusalem's neighborhoods from East to West, a mosaic of people from different religious and ethnic backgrounds are brought together.",2658428
1265,Alaska,2018,"Action, Biography, Crime","Set against a backdrop of the Israeli-Palestinian conflict, Palestinian rapper Kareem and his singer girlfriend Manar struggle, love and make music in their crime-ridden ghetto and Tel Aviv's hip-hop club scene.",8040482
1266,Red Riding Hood,1988,"Drama, Thriller","A high-ranking Polish politburo member is banished from the party, and must find out why. Set in 1979 Poland before the Solidarity events.",0093831
